,Unnamed: 0,id,brand,category,name,size,rating,number_of_reviews,love,price,value_price,options,online_only,exclusive,limited_edition,limited_time_offer,discount,g,mL,dollarpermL,dollarperg
2705,4249,2201010,Kérastase,Hair Primers,Blond Absolu Heat Protecting Serum,5.1 oz/ 150 mL,4.5,45,7200,37.0,37.0,no options,0,0,0,0,0.0,0.0,150.0,0.24666666666666667,0.0
2706,4252,2127322,Kérastase,Shampoo,Reflection Shampoo for Color-Treated Hair,8.5 oz/ 250 mL,4.0,11,2600,31.0,31.0,no options,0,1,0,0,0.0,0.0,250.0,0.124,0.0
2707,4253,2127546,Kérastase,Shampoo,Specifique Shampoo for Thinning Hair,8.5 oz/ 250 mL,4.0,6,2700,35.0,35.0,no options,0,1,0,0,0.0,0.0,250.0,0.14,0.0
2708,4254,2126886,Kérastase,Hair Masks,Nutritive Mask for Dry Thick Hair,6.8 oz/ 200 mL,4.5,11,3100,56.0,56.0,no options,0,1,0,0,0.0,0.0,200.0,0.28,0.0
2709,4255,2267698,Kérastase,Scalp & Hair Treatments,Relaxing Scrub: Soothing Scrub for Dry Scalp,8.5 oz/ 250 mL,4.5,32,942,50.0,50.0,no options,0,0,0,0,0.0,0.0,250.0,0.2,0.0
2710,4256,2126878,Kérastase,Hair Masks,Nutritive Mask for Dry Fine Hair,6.8 oz/ 200 mL,4.0,26,3800,56.0,56.0,no options,1,1,0,0,0.0,0.0,200.0,0.28,0.0
2711,4258,2127454,Kérastase,Hair Masks,Resistance Length Strengthening Mask,6.8 oz/ 200 mL,4.0,6,2100,62.0,62.0,no options,0,1,0,0,0.0,0.0,200.0,0.31,0.0
2712,4259,2127397,Kérastase,Shampoo,Resistance Shampoo for Severely Damaged Hair,8.5 oz/ 250 mL,4.5,12,2300,35.0,35.0,no options,0,1,0,0,0.0,0.0,250.0,0.14,0.0
2713,4261,2126977,Kérastase,Conditioner,Elixir Ultime Conditioner,6.8 oz/ 200 mL,4.0,12,1300,40.0,40.0,no options,0,1,0,0,0.0,0.0,200.0,0.2,0.0
2714,4262,2127520,Kérastase,Shampoo,Densifique Bodifying Shampoo for Men,8.5 oz/ 250 mL,3.5,3,792,35.0,35.0,no options,1,1,0,0,0.0,0.0,250.0,0.14,0.0
2715,4263,2127553,Kérastase,Shampoo,Specifique Shampoo for Oily Scalp,8.5 oz/ 250 mL,3.5,46,4000,35.0,35.0,no options,0,1,0,0,0.0,0.0,250.0,0.14,0.0
2716,4266,2127405,Kérastase,Conditioner,Resistance Pre-Shampoo Conditioner,6.8 oz/ 200 mL,4.5,12,1900,40.0,40.0,no options,0,1,0,0,0.0,0.0,200.0,0.2,0.0
2717,4268,2127504,Kérastase,Hair Styling Products,Densifique Bodifying Mousse,5 oz/ 142 g,3.0,4,1400,37.0,37.0,no options,0,1,0,0,0.0,142.0,0.0,0.0,0.2605633802816901
2718,4270,2127512,Kérastase,Hair Masks,Densifique Bodifying Mask,6.8 oz/ 200 mL,4.0,5,2400,62.0,62.0,no options,1,1,0,0,0.0,0.0,200.0,0.31,0.0
2719,4271,2127066,Kérastase,Conditioner,Discipline Cleansing Conditioner,13.5 oz/ 400 mL,4.5,16,1500,48.0,48.0,no options,1,1,0,0,0.0,0.0,400.0,0.12,0.0
2720,4272,2127090,Kérastase,Hair Styling Products,Discipline Cream for Curly Hair,5.1 oz/ 150 mL,3.0,9,2100,32.0,32.0,no options,1,1,0,0,0.0,0.0,150.0,0.21333333333333335,0.0
2721,4275,2127637,Kérastase,Hair Spray,Laque Couture Medium Hold Hair Spray,8.8 oz/ 249 g,4.5,7,1000,30.0,30.0,no options,0,1,0,0,0.0,249.0,0.0,0.0,0.12048192771084337
2722,4276,2126944,Kérastase,Hair Styling Products,Nutritive Hair Balm for Severely Dry Hair,5 oz/ 150 mL,4.5,12,1800,37.0,37.0,no options,1,1,0,0,0.0,0.0,150.0,0.24666666666666667,0.0
2723,4277,2127603,Kérastase,Hair Spray,VIP Texturing Hair Spray,6.8 oz/ 193 g,4.0,16,1800,29.0,29.0,no options,0,1,0,0,0.0,193.0,0.0,0.0,0.15025906735751296
2724,4278,2126951,Kérastase,Shampoo,Elixir Ultime Shampoo,8.5 oz/ 250 mL,3.0,14,1400,35.0,35.0,no options,0,1,0,0,0.0,0.0,250.0,0.14,0.0
2725,4280,2126787,Kérastase,Shampoo,Aura Botanica Shampoo for Dry Hair,8.5 oz/ 250 mL,4.0,52,1200,35.0,35.0,no options,0,1,0,0,0.0,0.0,250.0,0.14,0.0
2726,4281,2127595,Kérastase,Hair Styling Products,Mousse Bouffante Volumizing Hair Mousse,4.6 oz/ 132 g,3.5,8,1200,29.0,29.0,no options,0,1,0,0,0.0,132.0,0.0,0.0,0.2196969696969697
2727,4282,2126969,Kérastase,Hair Masks,Elixir Ultime Mask,6.8 oz/ 200 mL,4.0,14,3100,62.0,62.0,no options,0,1,0,0,0.0,0.0,200.0,0.31,0.0
2728,4283,2127561,Kérastase,Shampoo,Specifique Shampoo for Sensitive Scalp,8.5 oz/ 250 mL,4.0,14,1600,35.0,35.0,no options,0,1,0,0,0.0,0.0,250.0,0.14,0.0
2729,4284,2127652,Kérastase,Hair Styling Products,L'incroyable Blow-Dry Reshapable Cream,4.2 oz/ 125 mL,4.5,7,1700,37.0,37.0,no options,0,1,0,0,0.0,0.0,125.0,0.296,0.0
2730,4287,2126795,Kérastase,Conditioner,Aura Botanica Conditioner,6.8 oz/ 200 mL,4.0,36,840,40.0,40.0,no options,0,1,0,0,0.0,0.0,200.0,0.2,0.0
2731,4288,2127660,Kérastase,Hair Spray,Laque Extreme Hairspray,9 oz/ 300 mL,4.0,5,459,30.0,30.0,no options,1,0,0,0,0.0,0.0,300.0,0.1,0.0
2732,4289,2127629,Kérastase,Hair Spray,Laque Dentelle Flexible Hold Hair Spray,8.8 oz/ 249 g,0.0,0,541,30.0,30.0,no options,0,1,0,0,0.0,249.0,0.0,0.0,0.12048192771084337
2733,4294,2127579,Kérastase,Hair Masks,Specifique Scalp Renewing Mask,6.8 oz/ 200 mL,3.5,8,958,62.0,62.0,no options,0,1,0,0,0.0,0.0,200.0,0.31,0.0
2734,4295,2126829,Kérastase,Hair Styling Products,Aura Botanica Blow-Dry Milk,5.1 oz/ 150 mL,4.5,40,1200,37.0,37.0,no options,0,1,0,0,0.0,0.0,150.0,0.24666666666666667,0.0
2735,4296,2145910,Kérastase,Scalp & Hair Treatments,Reflection Cool Blonde Purple Color Correcting Treatment,0.34 oz/ 10 mL,5.0,1,1000,38.5,38.5,no options,1,0,0,0,0.0,0.0,10.0,3.85,0.0
2736,4300,2126993,Kérastase,Hair Styling Products,Elixir Ultime Bi-Phase Oil Spray,3.4 oz/ 100 mL,3.5,8,1800,50.0,50.0,no options,0,1,0,0,0.0,0.0,100.0,0.5,0.0
2737,4301,1697440,KEVYN AUCOIN,Concealer,The Sensual Skin Enhancer Concealer,0.63 oz/ 18 g,4.0,552,72300,48.0,48.0,no options,0,0,0,0,0.0,18.0,0.0,0.0,2.6666666666666665
2738,4303,1697275,KEVYN AUCOIN,Contour,The Sculpting Contour Powder,0.14 oz/ 4 g,4.5,736,71700,44.0,44.0,no options,0,0,0,0,0.0,4.0,0.0,0.0,11.0
2741,4306,1869734,KEVYN AUCOIN,Foundation,The Etherealist Foundation,0.95 oz/ 28 mL,4.5,195,15100,58.0,58.0,no options,0,0,0,0,0.0,0.0,28.0,2.0714285714285716,0.0
2742,4307,2217008,KEVYN AUCOIN,Highlighter,Glass Glow Face Liquid Highlighter,1 fl oz/ 30mL,3.5,90,13900,32.0,32.0,no options,0,0,0,0,0.0,0.0,30.0,1.0666666666666667,0.0
2743,4309,2067676,KEVYN AUCOIN,Blush,The Neo-Blush,0.2 oz/ 6.8 g,4.5,40,13400,38.0,38.0,no options,0,0,0,0,0.0,6.8,0.0,0.0,5.588235294117648
2744,4311,1110055,KEVYN AUCOIN,Eyebrow,The Precision Brow Pencil,0.003 oz/ 0.085 g,4.5,75,5500,26.0,26.0,no options,0,0,0,0,0.0,0.085,0.0,0.0,305.88235294117646
2745,4313,1821669,KEVYN AUCOIN,Lipstick,The Expert Lip Color Lipstick,0.12 oz/ 3.5 g,4.5,29,12000,35.0,35.0,no options,1,0,0,0,0.0,3.5,0.0,0.0,10.0
2746,4314,2217057,KEVYN AUCOIN,Bronzer,The Neo-Bronzer,0.2 oz / 6.8 g,4.5,91,16300,38.0,38.0,no options,0,0,0,0,0.0,6.8,0.0,0.0,5.588235294117648
2747,4315,2217032,KEVYN AUCOIN,Lip Gloss,Glass Glow Lip Gloss,0.27 oz/ 8 mL,4.5,48,5200,26.0,26.0,no options,0,0,0,0,0.0,0.0,8.0,3.25,0.0
2748,4316,2088060,KEVYN AUCOIN,Lipstick,Molten Liquid Lipstick,0.1 oz/ 4 mL,4.5,66,17700,30.0,30.0,no options,0,0,0,0,0.0,0.0,4.0,7.5,0.0
2749,4318,1975143,KEVYN AUCOIN,Concealer,The Etherealist Super Natural Concealer,0.15 oz/ 4.4 mL,4.5,52,7200,30.0,30.0,no options,0,0,0,0,0.0,0.0,4.4,6.8181818181818175,0.0
2750,4319,1896976,KEVYN AUCOIN,Highlighter,The Neo-Limelight Highlighter,0.74 oz/ 21 g,4.5,63,14100,58.0,58.0,no options,0,0,0,0,0.0,21.0,0.0,0.0,2.761904761904762
2752,4321,1813229,KEVYN AUCOIN,Mascara,The Expert Mascara,0.34 oz/ 10 mL,3.5,60,2500,29.0,29.0,no options,0,0,0,0,0.0,0.0,10.0,2.9,0.0
2753,4324,2348126,KEVYN AUCOIN,Foundation,Stripped Nude Skin Tint,1 oz/ 30 mL,1.0,1,294,42.0,42.0,no options,0,0,0,0,0.0,0.0,30.0,1.4,0.0
2754,4325,1821974,KEVYN AUCOIN,Blush,The Pure Powder Glow Blush ,0.14 oz/ 3.96 g,4.5,12,6700,37.0,37.0,no options,0,0,0,0,0.0,3.96,0.0,0.0,9.343434343434344
2755,4327,1989359,Kiehl's Since 1851,Face Masks,Rare Earth Deep Pore Cleansing Masque,4.2 oz/ 125 mL,4.5,288,57100,36.0,36.0,no options,0,0,0,0,0.0,0.0,125.0,0.288,0.0
2756,4328,2324796,Kiehl's Since 1851,Eye Creams & Treatments,Powerful-Strength Dark Circle Reducing Vitamin C Eye Serum,0.5 oz/ 15 mL,4.0,357,8700,50.0,50.0,no options,0,0,0,0,0.0,0.0,15.0,3.3333333333333335,0.0
2757,4337,1988567,Kiehl's Since 1851,Face Wash & Cleansers,Ultra Facial Cleanser,5 oz/ 150 ml,4.5,660,27600,21.0,21.0,no options,0,0,0,0,0.0,0.0,150.0,0.14,0.0
2758,4339,1989391,Kiehl's Since 1851,Hair Masks,Olive Fruit Oil Deeply Repairative Hair Pak,8.4 oz/ 250 mL,4.5,214,21300,25.0,25.0,no options,0,0,0,0,0.0,0.0,250.0,0.1,0.0
2759,4343,1989334,Kiehl's Since 1851,Face Masks,Turmeric & Cranberry Seed Energizing Radiance Mask,3.4 oz/ 100 mL,4.5,126,20100,45.0,45.0,no options,0,0,0,0,0.0,0.0,100.0,0.45,0.0
2760,4347,1988534,Kiehl's Since 1851,Moisturizers,Ultra Facial Moisturizer SPF 30,4.2 oz/ 125 ml,4.0,42,6300,32.0,32.0,no options,0,0,0,0,0.0,0.0,125.0,0.256,0.0
2761,4350,1989367,Kiehl's Since 1851,Face Wash & Cleansers,Rare Earth Deep Pore Daily Cleanser,5 oz/ 150 mL,4.5,126,15100,24.0,24.0,no options,0,0,0,0,0.0,0.0,150.0,0.16,0.0
2762,4358,1988583,Kiehl's Since 1851,Night Creams,Ultra Facial Overnight Hydrating Mask,4.2 oz/ 125 ml,4.5,75,14700,36.0,36.0,no options,0,0,0,0,0.0,0.0,125.0,0.288,0.0
2763,4359,1988724,Kiehl's Since 1851,Eye Creams & Treatments,Midnight Recovery Eye,0.5 oz/ 15 ml,3.5,223,33700,40.0,40.0,no options,0,0,0,0,0.0,0.0,15.0,2.6666666666666665,0.0
2764,4361,2172559,Kiehl's Since 1851,Face Oils,Cannabis Sativa Seed Oil Herbal Concentrate (Hemp-Derived) ,1 oz/ 30 mL,4.0,166,14000,50.0,50.0,no options,0,0,0,0,0.0,0.0,30.0,1.6666666666666667,0.0
2765,4363,1988625,Kiehl's Since 1851,Moisturizers,Ultra Facial Cream SPF 30,1.7 oz/ 50 ml,4.0,96,13100,32.0,32.0,no options,0,0,0,0,0.0,0.0,50.0,0.64,0.0
2766,4364,2201093,Kiehl's Since 1851,Lip Balms & Treatments,Buttermask Intense Repair Lip Treatment,0.35 oz/ 10 g,4.0,133,27300,26.0,26.0,no options,0,0,0,0,0.0,10.0,0.0,0.0,2.6
2767,4369,1988674,Kiehl's Since 1851,Face Masks,Calendula & Aloe Soothing Hydration Mask,3.4 oz/ 100 ml,4.0,56,12600,45.0,45.0,no options,0,0,0,0,0.0,0.0,100.0,0.45,0.0
2768,4370,2057636,Kiehl's Since 1851,Exfoliators,Epidermal Re-Texturizing Micro-Dermabrasion,2.5 oz/ 75 mL,4.5,45,10100,41.0,41.0,no options,0,0,0,0,0.0,0.0,75.0,0.5466666666666666,0.0
2769,4371,2254977,Kiehl's Since 1851,Face Masks,Avocado Nourishing Hydration Mask,3.4 oz/ 100 mL,4.0,224,7000,45.0,45.0,no options,0,1,0,0,0.0,0.0,100.0,0.45,0.0
2770,4372,1988542,Kiehl's Since 1851,Moisturizers,Ultra Facial Moisturizer,4.2 oz/ 125 ml,4.0,59,7600,32.0,32.0,no options,0,0,0,0,0.0,0.0,125.0,0.256,0.0
2771,4375,1989292,Kiehl's Since 1851,Face Wash & Cleansers,Blue Herbal Acne Cleanser Treatment,5 oz/ 150 ml,4.0,42,4700,24.0,24.0,no options,0,0,0,0,0.0,0.0,150.0,0.16,0.0
2772,4376,1988757,Kiehl's Since 1851,Face Wash & Cleansers,Midnight Recovery Botanical Cleansing Oil,5.9 oz/ 175 mL,4.5,155,16100,32.0,32.0,no options,0,0,0,0,0.0,0.0,175.0,0.18285714285714286,0.0
2773,4378,1988880,Kiehl's Since 1851,Eye Creams & Treatments,Powerful Wrinkle Reducing Eye Cream,0.5 oz/ 15 mL,4.0,25,4400,45.0,45.0,no options,0,0,0,0,0.0,0.0,15.0,3.0,0.0
2774,4380,1988708,Kiehl's Since 1851,Face Wash & Cleansers,Cucumber Herbal Conditioning Cleanser,5 oz/ 150 mL,4.5,55,6400,24.0,24.0,no options,0,0,0,0,0.0,0.0,150.0,0.16,0.0
2775,4381,1989706,Kiehl's Since 1851,Face Wash,Age Defender Dual-Action Exfoliating Cleanser,5 oz/ 150 mL,5.0,6,2000,28.0,28.0,no options,1,0,0,0,0.0,0.0,150.0,0.18666666666666668,0.0
2776,4383,1989508,Kiehl's Since 1851,Moisturizers,Clearly Corrective™ Brightening and Smoothing Moisture Treatment,1.7 oz/ 50 mL,4.5,35,8000,60.0,60.0,no options,0,0,0,0,0.0,0.0,50.0,1.2,0.0
2777,4385,1988781,Kiehl's Since 1851,Scrub & Exfoliants,Creme de Corps Soy Milk & Honey Body Polish,6.8 oz/ 200 mL,5.0,22,5000,30.0,30.0,no options,1,0,0,0,0.0,0.0,200.0,0.15,0.0
2778,4386,2149805,Kiehl's Since 1851,Face Wash & Cleansers,Dermatologist Solutions™ Centella Sensitive Facial Cleanser,8.4 oz/ 250 mL,5.0,14,2900,30.0,30.0,no options,1,0,0,0,0.0,0.0,250.0,0.12,0.0
2779,4387,1989664,Kiehl's Since 1851,Lip Balms & Treatments,Kiehl's Lip Balm #1,0.5 oz/ 15 mL,4.0,156,15700,10.0,10.0,no options,0,0,0,0,0.0,0.0,15.0,0.6666666666666666,0.0
2780,4389,1989565,Kiehl's Since 1851,BB & CC Creams,Skin Tone Correcting & Beautifying BB Cream Sunscreen Broad Spectrum SPF 50,1.35 oz/ 40 mL,3.5,37,6600,40.0,40.0,no options,0,0,0,0,0.0,0.0,40.0,1.0,0.0
2781,4390,2057610,Kiehl's Since 1851,Face Masks,Ginger Leaf & Hibiscus Firming Mask,3.4 oz/ 100 mL,4.5,99,9400,54.0,54.0,no options,0,0,0,0,0.0,0.0,100.0,0.54,0.0
2782,4391,2053155,Kiehl's Since 1851,Face Wash & Cleansers,Clearly Corrective™ Brightening & Exfoliating Daily Cleanser,5 oz/ 150 mL,4.0,22,3200,30.0,30.0,no options,0,0,0,0,0.0,0.0,150.0,0.2,0.0
2783,4392,1988716,Kiehl's Since 1851,Toners,Cucumber Herbal Alcohol-Free Toner,8.4 oz/ 250 mL,4.0,49,6600,18.0,18.0,no options,0,0,0,0,0.0,0.0,250.0,0.072,0.0
2784,4393,1989789,Kiehl's Since 1851,Face Wash,Oil Eliminator Deep Cleansing Exfoliating Face Wash For Men,6.8 oz/ 200 mL,4.0,7,2100,24.0,24.0,no options,1,0,0,0,0.0,0.0,200.0,0.12,0.0
2785,4398,1989755,Kiehl's Since 1851,Shaving,Facial Fuel Energizing Scrub,3.4 oz/ 100 mL,5.0,7,1400,20.0,20.0,no options,1,0,0,0,0.0,0.0,100.0,0.2,0.0
2786,4399,2075232,Kiehl's Since 1851,Eye Cream,Eye Fuel,0.5 oz/ 15 mL,3.5,24,3900,24.0,24.0,no options,1,0,0,0,0.0,0.0,15.0,1.6,0.0
2787,4400,1989813,Kiehl's Since 1851,Body Products,"""Ultimate Man"" Body Scrub Soap",7 oz/ 200 g,5.0,21,2100,15.0,15.0,no options,1,0,0,0,0.0,200.0,0.0,0.0,0.075
2788,4401,2156701,Kiehl's Since 1851,Moisturizers,Rosa Arctica Lightweight Cream,1.7 oz/ 50 mL,4.0,4,863,60.0,60.0,no options,1,0,0,0,0.0,0.0,50.0,1.2,0.0
2789,4403,1988591,Kiehl's Since 1851,Toners,Ultra Facial Oil-Free Toner,8.4 oz/ 250 ml,4.0,30,4600,17.0,17.0,no options,0,0,0,0,0.0,0.0,250.0,0.068,0.0
2790,4406,2077493,Kiehl's Since 1851,Eye Creams & Treatments,Youth Dose Eye Treatment,0.5 oz/ 15 mL,3.0,64,4500,40.0,40.0,no options,0,0,0,0,0.0,0.0,15.0,2.6666666666666665,0.0
2791,4407,1989532,Kiehl's Since 1851,Facial Peels,Nightly Refining Micro-Peel Concentrate,1 oz/ 30 mL,4.0,36,4600,60.0,60.0,no options,0,0,0,0,0.0,0.0,30.0,2.0,0.0
2792,4408,1989839,Kiehl's Since 1851,Shaving,Grooming Solutions Nourishing Beard Grooming Oil,1 oz/ 30 mL,5.0,9,1600,30.0,30.0,no options,1,0,0,0,0.0,0.0,30.0,1.0,0.0
2793,4409,1988575,Kiehl's Since 1851,Face Wash & Cleansers,Ultra Facial Oil-Free Cleanser,5 oz/ 150 ml,4.0,39,2400,21.0,21.0,no options,0,0,0,0,0.0,0.0,150.0,0.14,0.0
2794,4410,2254993,Kiehl's Since 1851,Moisturizers,Pure Vitality Skin Renewing Cream,1.7 oz/ 50 mL,4.5,185,1500,65.0,65.0,no options,0,0,0,0,0.0,0.0,50.0,1.3,0.0
2795,4411,1989318,Kiehl's Since 1851,Blemish & Acne Treatments,Breakout Control Targeted Acne Spot Treatment,0.68 oz/ 20 mL,4.0,45,6300,28.0,28.0,no options,0,0,0,0,0.0,0.0,20.0,1.4,0.0
2796,4412,1989276,Kiehl's Since 1851,Blemish & Acne Treatments,Blue Herbal Spot Treatment,0.5 oz/ 15 ml,4.0,58,9700,20.0,20.0,no options,0,0,0,0,0.0,0.0,15.0,1.3333333333333333,0.0
2797,4413,1989763,Kiehl's Since 1851,Moisturizer & Treatments,Facial Fuel Energizing Tonic For Men,8.4 oz/ 250 mL,5.0,4,1300,18.0,18.0,no options,1,0,0,0,0.0,0.0,250.0,0.072,0.0
2798,4414,2077451,Kiehl's Since 1851,Moisturizers,Glow Formula Skin Hydrator,1.7 oz/ 50 mL,3.5,88,10100,38.0,38.0,no options,0,0,0,0,0.0,0.0,50.0,0.76,0.0
2799,4415,2149797,Kiehl's Since 1851,Moisturizers,Dermatologist Solutions™ Centella Sensitive Cica-Cream,1.7 oz/ 50 mL,4.0,17,1900,44.0,44.0,no options,1,0,0,0,0.0,0.0,50.0,0.88,0.0
2800,4416,1989300,Kiehl's Since 1851,Toners,Blue Astringent Herbal Lotion,8.4 oz/ 250 ml,4.0,39,2900,18.0,18.0,no options,0,0,0,0,0.0,0.0,250.0,0.072,0.0
2801,4417,2057628,Kiehl's Since 1851,Mists & Essences,Iris Extract Activating Treatment Essence,6.8 oz/ 200 mL,4.5,23,6200,45.0,45.0,no options,0,0,0,0,0.0,0.0,200.0,0.225,0.0
2802,4418,1989680,Kiehl's Since 1851,Eye Cream,Age Defender Eye Repair,0.5 oz/ 14 mL,3.0,6,1400,32.0,32.0,no options,1,0,0,0,0.0,0.0,14.0,2.2857142857142856,0.0
2803,4420,1989326,Kiehl's Since 1851,Blemish & Acne Treatments,Breakout Control Acne Treatment Facial Lotion,2 oz/ 60 mL,3.5,6,2400,48.0,48.0,no options,0,0,0,0,0.0,0.0,60.0,0.8,0.0
2804,4421,1989383,Kiehl's Since 1851,Conditioner,Nourishing Olive Fruit Oil Conditioner,6.8 oz/ 200 mL,4.5,14,2200,20.0,20.0,no options,0,0,0,0,0.0,0.0,200.0,0.1,0.0
2805,4422,1988898,Kiehl's Since 1851,Eye Creams & Treatments,Super Multi-Corrective Eye-Opening Serum,0.5 oz/ 15 mL,3.5,19,3700,50.0,50.0,no options,0,0,0,0,0.0,0.0,15.0,3.3333333333333335,0.0
2806,4423,1989409,Kiehl's Since 1851,Shampoo,Nourishing Olive Fruit Oil Shampoo,8.4 oz/ 250 mL,4.5,15,2800,20.0,20.0,no options,0,0,0,0,0.0,0.0,250.0,0.08,0.0
2807,4424,1989714,Kiehl's Since 1851,Moisturizer & Treatments,Age Defender Power Serum,2.5 oz/ 75 mL,3.5,3,681,50.0,50.0,no options,1,0,0,0,0.0,0.0,75.0,0.6666666666666666,0.0
2808,4426,1989458,Kiehl's Since 1851,Scalp & Hair Treatments,Silk Groom™ Serum,2.5 oz/ 75 mL,4.5,14,3800,18.0,18.0,no options,0,0,0,0,0.0,0.0,75.0,0.24,0.0
2809,4427,1989771,Kiehl's Since 1851,Moisturizer & Treatments,Oil Eliminator 24-Hour Anti-Shine Moisturizer For Men,2.5 oz/ 75 mL,3.5,9,2100,28.0,28.0,no options,1,0,0,0,0.0,0.0,75.0,0.37333333333333335,0.0
2810,4428,1988872,Kiehl's Since 1851,Face Sunscreen,Super Fluid UV Mineral Defense Titanium Dioxide Sunscreen Broad Spectrum SPF 50+,1.7 oz/ 50 mL,4.0,20,3000,38.0,38.0,no options,0,0,0,0,0.0,0.0,50.0,0.76,0.0
2811,4429,1989672,Kiehl's Since 1851,Mists & Essences,"Cactus Flower & ""Tibetan Ginseng"" Hydrating Mist",4.2 oz/ 125 mL,4.0,25,5400,27.0,27.0,no options,0,0,0,0,0.0,0.0,125.0,0.216,0.0
2812,4430,1989375,Kiehl's Since 1851,Toners,Rare Earth Pore Refining Tonic,8.4 oz/ 250 mL,3.5,23,3600,21.0,21.0,no options,0,0,0,0,0.0,0.0,250.0,0.084,0.0
2813,4431,2053163,Kiehl's Since 1851,Mists & Essences,Clearly Corrective™ Brightening & Soothing Treatment Water,6.8 oz/ 200 mL,4.5,20,5100,45.0,45.0,no options,0,0,0,0,0.0,0.0,200.0,0.225,0.0
2814,4433,1989417,Kiehl's Since 1851,Conditioner,Sunflower Color Preserving Conditioner,6.8 oz/ 200 mL,4.5,13,1200,20.0,20.0,no options,0,0,0,0,0.0,0.0,200.0,0.1,0.0
2815,4434,1989433,Kiehl's Since 1851,Shampoo,Sunflower Color Preserving Shampoo,8.4 oz/ 250 mL,4.0,13,972,20.0,20.0,no options,0,0,0,0,0.0,0.0,250.0,0.08,0.0
2816,4435,1989581,Kiehl's Since 1851,Face Serums,Micro-Blur™ Skin Perfector,1 oz/ 30 mL,4.5,45,8800,36.0,36.0,no options,0,0,0,0,0.0,0.0,30.0,1.2,0.0
2817,4436,1989425,Kiehl's Since 1851,Hair Masks,Sunflower Color Preserving Deep Recovery Pak,8.4 oz/ 240 g,4.5,28,2600,25.0,25.0,no options,0,0,0,0,0.0,240.0,0.0,0.0,0.10416666666666667
2818,4437,1989441,Kiehl's Since 1851,Conditioner,Creme with Silk Groom™,3.4 oz/ 100 mL,4.5,28,1800,18.0,18.0,no options,0,0,0,0,0.0,0.0,100.0,0.18,0.0
2819,4438,1989870,Kiehl's Since 1851,Shampoo & Conditioner,Grooming Solutions Nourishing Shampoo + Conditioner,8.4 oz/ 250 mL,3.0,2,360,20.0,20.0,no options,1,0,0,0,0.0,0.0,250.0,0.08,0.0
2820,4439,2153997,Kiehl's Since 1851,Lip Balms & Treatments,Love Oil For Lips Glow-Infusing Lip Treatment,0.3 oz/ 9 mL,3.5,26,5700,20.0,20.0,no options,1,0,0,0,0.0,0.0,9.0,2.2222222222222223,0.0
2821,4441,1989797,Kiehl's Since 1851,Moisturizer & Treatments,Oil Eliminator Refreshing Shine Control Toner For Men,4.2 oz/ 125 mL,3.5,7,1700,18.0,18.0,no options,1,0,0,0,0.0,0.0,125.0,0.144,0.0
2822,4442,1989854,Kiehl's Since 1851,Hair Products,Grooming Solutions Clean Styling Gel,5 oz/ 150 mL,2.0,1,281,18.0,18.0,no options,1,0,0,0,0.0,0.0,150.0,0.12,0.0
2823,4444,1989862,Kiehl's Since 1851,Hair Products,Grooming Solutions Texturizing Clay,1.75 oz/ 50 g,3.0,6,483,18.0,18.0,no options,1,0,0,0,0.0,50.0,0.0,0.0,0.36
2824,4445,2156719,Kiehl's Since 1851,Moisturizers,Rosa Artica Youth Regenerating Cream,2.5 oz/ 75 g,4.5,7,1300,79.0,79.0,no options,1,0,0,0,0.0,75.0,0.0,0.0,1.0533333333333332
2825,4446,1989847,Kiehl's Since 1851,Hair Styling Products,Stylist Series Creative Cream Wax™,1.75 oz/ 50 g,4.0,4,571,18.0,18.0,no options,1,0,0,0,0.0,50.0,0.0,0.0,0.36
2826,4449,1988617,Kiehl's Since 1851,Moisturizers,Ultra Facial Deep Moisture Balm,1.7 oz/ 50 mL,4.5,87,5100,32.0,32.0,no options,0,0,0,0,0.0,0.0,50.0,0.64,0.0
2827,4450,2126118,Kiehl's Since 1851,Lip Balm & Treatment,Butterstick Lip Treatment,0.14 oz/ 4 g,4.0,21,5300,24.0,24.0,no options,0,0,0,0,0.0,4.0,0.0,0.0,6.0
2828,4451,1989284,Kiehl's Since 1851,Moisturizers,Blue Herbal Moisturizer,3.4 oz/ 100 mL,3.5,20,1000,25.0,25.0,no options,0,0,0,0,0.0,0.0,100.0,0.25,0.0
2829,4452,2056935,Kilian,Perfume,"Love, Don't be Shy",1.7 oz/ 50 mL,4.0,42,7300,295.0,295.0,no options,1,0,0,0,0.0,0.0,50.0,5.9,0.0
2830,4453,2094977,Kilian,Perfume,Princess Eau de Parfum,3.4 oz/ 100 mL,4.5,191,7400,135.0,135.0, - 1.0 oz/ 30 mL Eau de Parfum  - 3.4 oz/ 100 mL Eau de Parfum   - 0.25 oz/ 7.5 mL Eau de Parfum  -  Eau de Parfum ,0,0,0,0,0.0,0.0,100.0,1.35,0.0
2831,4455,2320109,Kilian,Perfume,Good Girl Gone Bad by KILIAN,1.7 oz/ 50 mL,4.5,45,5900,240.0,240.0,no options,0,0,0,0,0.0,0.0,50.0,4.8,0.0
2832,4456,2284081,Kilian,Lipstick,Le Rouge Parfum Scented Matte Lipstick,0.11 oz/ 3.5 g,4.5,7,1900,55.0,55.0,no options,1,0,1,0,0.0,3.5,0.0,0.0,15.714285714285714
